# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	101001	101939	-	JJLLKI_01177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B4TEQ6
contig_3	tRNA	102175	102262	+	JJLLKI_01178	76.9	-	-	-	-	-
contig_3	cds	102597	103700	-	JJLLKI_01179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U687
contig_3	cds	103714	104994	-	JJLLKI_01180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X9XP50
contig_3	cds	105277	105969	-	JJLLKI_01181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U4I8
contig_3	cds	106014	107084	-	JJLLKI_01182	722.0	1.4e-262	0.994	0.872	0.992	UniRef:UniRef90_Q8ZQ34
contig_3	cds	107681	108361	+	JJLLKI_01183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5PG85
contig_3	cds	108698	110194	+	JJLLKI_01184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U4G1
contig_3	ncRNA	110195	110480	-	JJLLKI_01185	365.1	2.9e-48	-	-	-	RFAM:RF01406
contig_3	cds	110481	111362	+	JJLLKI_01186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_M7S4H7
contig_3	cds	111468	112256	-	JJLLKI_01187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQS0
contig_3	ncRNA	111473	111666	+	JJLLKI_01188	137.5	3.5e-22	-	-	-	RFAM:RF02855
contig_3	cds	112235	112531	-	JJLLKI_01189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1UGQ7
contig_3	cds	113149	114657	-	JJLLKI_01190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X5AI70
contig_3	cds	115079	119041	+	JJLLKI_01191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V0TW66
contig_3	cds	119100	119495	+	JJLLKI_01192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y2N1G2
contig_3	cds	119492	120130	-	JJLLKI_01193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6Y4QDL9
contig_3	cds	120267	120434	-	JJLLKI_01194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ39
contig_3	cds	120819	121415	+	JJLLKI_01195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9MH45
contig_3	cds	121436	121663	+	JJLLKI_01196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ41
contig_3	cds	121697	122938	-	JJLLKI_01197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T3EP91
contig_3	cds	123071	123577	-	JJLLKI_01198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U4X4
contig_3	cds	123567	124190	-	JJLLKI_01199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625LEB9
contig_3	cds	124187	126073	-	JJLLKI_01200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A750TBF8
contig_3	cds	126122	126484	-	JJLLKI_01201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X3NEH0
contig_3	cds	126719	127639	+	JJLLKI_01202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63263
contig_3	cds	127639	127944	+	JJLLKI_01203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQS3
contig_3	cds	128598	128960	+	JJLLKI_01204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V8KTT9
contig_3	cds	129368	130306	-	JJLLKI_01205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W9FG70
contig_3	cds	130320	131216	-	JJLLKI_01206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ45
contig_3	cds	131226	132602	-	JJLLKI_01207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W6ZKJ3
contig_3	cds	132674	133465	-	JJLLKI_01208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A618AMQ0
contig_3	cds	133476	134279	-	JJLLKI_01209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQS5
contig_3	cds	134422	134802	-	JJLLKI_01210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RPU8
contig_3	cds	134812	135663	-	JJLLKI_01211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RPU7
contig_3	cds	135665	137131	-	JJLLKI_01212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ48
contig_3	cds	137128	138417	-	JJLLKI_01213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z1X6H5
contig_3	cds	138692	139132	+	JJLLKI_01214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A726AHA8
contig_3	cds	139350	140912	+	JJLLKI_01215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ50
contig_3	cds	140930	141442	+	JJLLKI_01216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ51
contig_3	cds	141775	142185	-	JJLLKI_01217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z7Q6
contig_3	cds	142264	143001	+	JJLLKI_01218	488.0	3.0e-174	1.0	0.988	0.992	UniRef:UniRef90_A9MH71
contig_3	cds	142994	144358	+	JJLLKI_01219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C5PHN7
contig_3	cds	144438	146000	+	JJLLKI_01220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A622LIA9
contig_3	cds	146109	146219	+	JJLLKI_01221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U2R5P6
contig_3	cds	146723	148408	+	JJLLKI_01222	1113.0	0.0	1.0	1.0	0.982	BlastRules:WP_001166946
contig_3	cds	148425	148766	+	JJLLKI_01223	224.0	4.2e-78	1.0	1.0	0.982	BlastRules:WP_000444724
contig_3	ncRNA	149526	149623	-	JJLLKI_01224	111.3	3.0e-18	-	-	-	RFAM:RF01392
contig_3	cds	149743	150618	+	JJLLKI_01225	410.0	8.9e-146	1.0	1.0	0.983	BlastRules:WP_001123045
contig_3	cds	150615	150752	-	JJLLKI_01226	-	-	-	-	-	-
contig_3	cds	150841	151521	+	JJLLKI_01227	-	-	1.0	1.0	0.978	NCBIProtein:EBL5220899.1
contig_3	tRNA	151657	151744	-	JJLLKI_01228	83.5	-	-	-	-	-
contig_3	cds	152138	152797	+	JJLLKI_01229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0KJA3
contig_3	cds	152884	153213	+	JJLLKI_01230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQS8
contig_3	cds	153210	153491	-	JJLLKI_01231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A602CK01
contig_3	cds	153540	154328	-	JJLLKI_01232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455RT04
contig_3	cds	154345	154893	-	JJLLKI_01233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K7J5
contig_3	cds	155108	156319	+	JJLLKI_01234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U0H5
contig_3	cds	156377	156694	+	JJLLKI_01235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQT0
contig_3	cds	156739	157152	-	JJLLKI_01236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQT1
contig_3	cds	157326	157988	+	JJLLKI_01237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P62362
contig_3	cds	158083	158541	+	JJLLKI_01238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65350
contig_3	cds	158577	160631	-	JJLLKI_01239	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U2P9
contig_3	cds	160755	161201	+	JJLLKI_01240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z7PIG2
contig_3	cds	161220	163373	+	JJLLKI_01241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3GD32
contig_3	cds	163360	163965	-	JJLLKI_01242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ67
contig_3	cds	164021	164161	+	JJLLKI_01243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A745HMG8
contig_3	cds	164182	164691	+	JJLLKI_01244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A241
contig_3	cds	165048	166100	+	JJLLKI_01245	694.0	4.4e-256	1.0	1.0	0.991	BlastRules:WP_002898408
contig_3	cds	166172	166624	-	JJLLKI_01246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ68
contig_3	cds	166810	168570	+	JJLLKI_01247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ69
contig_3	cds	168639	169157	+	JJLLKI_01248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64105
contig_3	cds	169680	170243	-	JJLLKI_01249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQT4
contig_3	cds	170240	171880	-	JJLLKI_01250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3HT49
contig_3	cds	171885	173138	-	JJLLKI_01251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BWA6
contig_3	cds	173153	175060	-	JJLLKI_01252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z3CF10
contig_3	cds	175073	177181	-	JJLLKI_01253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQ73
contig_3	cds	177280	178389	+	JJLLKI_01254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1AT34
contig_3	cds	178386	178928	-	JJLLKI_01255	377.0	2.5e-136	1.0	1.0	1.0	BlastRules:WP_001220671
contig_3	cds	179094	180104	-	JJLLKI_01256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P25468
contig_3	ncRNA-region	180099	180172	-	-	97.3	5.5e-18	-	-	-	RFAM:RF02373
contig_3	cds	180312	182924	-	JJLLKI_01257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y3GR26
contig_3	cds	183191	184393	+	JJLLKI_01258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GPC9
contig_3	cds	184563	185963	+	JJLLKI_01259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58696
contig_3	cds	186569	187660	+	JJLLKI_01260	726.0	2.7e-268	1.0	1.0	1.0	BlastRules:WP_000977709
contig_3	cds	187845	189035	+	JJLLKI_01261	764.0	2.0e-282	1.0	1.0	0.960	BlastRules:WP_000462687
contig_3	cds	189097	189744	-	JJLLKI_01262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQB3
contig_3	cds	189772	190320	-	JJLLKI_01263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQB4
contig_3	cds	190580	192427	-	JJLLKI_01264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U0K4
contig_3	cds	192772	197238	-	JJLLKI_01265	2727.0	0.0	1.0	1.0	0.997	UniRef:UniRef90_A0A744U1G4
contig_3	cds	197238	197942	-	JJLLKI_01266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0LH16
contig_3	cds	197923	199245	-	JJLLKI_01267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQB7
contig_3	cds	199238	200041	-	JJLLKI_01268	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K712
contig_3	cds	200177	200953	+	JJLLKI_01269	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U5N3D8
contig_3	cds	200933	201826	-	JJLLKI_01270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQB9
contig_3	cds	202037	202783	-	JJLLKI_01271	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQC0
contig_3	cds	202780	202962	-	JJLLKI_01272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQT7
contig_3	cds	203014	204246	-	JJLLKI_01273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U0L0
contig_3	cds	204290	205267	-	JJLLKI_01274	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TZ59
contig_3	cds	205264	207012	-	JJLLKI_01275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63359
contig_3	cds	207049	209313	-	JJLLKI_01276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U0Y5
contig_3	cds	209543	209827	-	JJLLKI_01277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AIH1
contig_3	cds	209983	211656	-	JJLLKI_01278	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQT9
contig_3	cds	211770	212453	-	JJLLKI_01279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F163
contig_3	cds	212626	213387	-	JJLLKI_01280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1VEL5
contig_3	cds	213530	214813	-	JJLLKI_01281	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U1I4
contig_3	cds	214884	215972	-	JJLLKI_01282	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F159
contig_3	cds	216158	216850	-	JJLLKI_01283	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0LXX3
contig_3	cds	216987	218747	+	JJLLKI_01284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A379UM80
contig_3	cds	219152	220009	+	JJLLKI_01285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQU0
contig_3	cds	220069	222351	+	JJLLKI_01286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQU1
contig_3	cds	222427	223386	-	JJLLKI_01287	620.0	1.0e-227	1.0	1.0	0.950	BlastRules:WP_001145561
contig_3	cds	223672	223854	+	JJLLKI_01288	117.0	2.2e-33	1.0	0.811	0.933	UniRef:UniRef90_V7IJD6
contig_3	cds	223973	224770	+	JJLLKI_01289	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V7P9J2
contig_3	cds	225062	226483	-	JJLLKI_01290	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQD1
contig_3	cds	226701	227849	-	JJLLKI_01291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F150
contig_3	cds	228199	229062	-	JJLLKI_01292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQU2
contig_3	cds	229064	229681	-	JJLLKI_01293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQU3
contig_3	cds	229692	232136	-	JJLLKI_01294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U6B1
contig_3	ncRNA	232226	232360	+	JJLLKI_01295	144.0	1.7e-21	-	-	-	RFAM:RF02084
contig_3	cds	232374	233666	-	JJLLKI_01296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67563
contig_3	cds	233925	235268	-	JJLLKI_01297	855.0	1.7e-316	1.0	1.0	0.973	BlastRules:WP_000067755
contig_3	cds	235278	235889	-	JJLLKI_01298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A623HVN3
contig_3	cds	236032	240147	-	JJLLKI_01299	2238.0	0.0	1.001	1.016	0.967	BlastRules:WP_001542260
contig_3	cds	240282	240776	-	JJLLKI_01300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2S0
contig_3	cds	241322	242290	+	JJLLKI_01301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603P3B3
contig_3	cds	242404	244170	+	JJLLKI_01302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A632N3A7
contig_3	cds	244171	245892	+	JJLLKI_01303	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U4V2
contig_3	cds	245937	246641	+	JJLLKI_01304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GQ69
contig_3	cds	246953	247171	+	JJLLKI_01305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AIJ9
contig_3	cds	247262	248173	-	JJLLKI_01306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQU6
contig_3	cds	248282	249142	+	JJLLKI_01307	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2T9Q5V1
contig_3	cds	249162	249839	+	JJLLKI_01308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQE0
contig_3	tRNA	249988	250075	+	JJLLKI_01309	76.9	-	-	-	-	-
contig_3	cds	250970	251167	+	JJLLKI_01310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GPH6
contig_3	cds	251380	253656	-	JJLLKI_01311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617SQZ3
contig_3	cds	253687	254007	-	JJLLKI_01312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67649
contig_3	cds	254331	254552	+	JJLLKI_01313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQU7
contig_3	cds	254682	256628	-	JJLLKI_01314	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z824
contig_3	cds	256625	257743	-	JJLLKI_01315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Z7BAA3
contig_3	cds	257889	258839	+	JJLLKI_01316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L481
contig_3	cds	258836	260494	-	JJLLKI_01317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A621E5Y9
contig_3	cds	260695	261594	+	JJLLKI_01318	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2T9QAW9
contig_3	cds	261738	263390	+	JJLLKI_01319	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F118
contig_3	cds	263402	264370	+	JJLLKI_01320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GQP2
contig_3	cds	264528	266246	+	JJLLKI_01321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W0G7E9
contig_3	cds	266285	267286	+	JJLLKI_01322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V8FSU0
contig_3	cds	267297	268730	+	JJLLKI_01323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4S3DEJ9
contig_3	cds	268826	269839	+	JJLLKI_01324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BTA3
contig_3	cds	269836	270666	-	JJLLKI_01325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5ARM0
contig_3	cds	270663	270986	-	JJLLKI_01326	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67286
contig_3	cds	271114	271629	+	JJLLKI_01327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQJ0
contig_3	cds	271858	272586	+	JJLLKI_01328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A724TZ74
contig_3	cds	272604	273335	+	JJLLKI_01329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8XG72
contig_3	cds	273342	274058	+	JJLLKI_01330	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQV1
contig_3	cds	274058	274726	+	JJLLKI_01331	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637DNR7
contig_3	cds	274963	275694	+	JJLLKI_01332	450.0	3.4e-163	1.0	1.0	0.914	BlastRules:WP_001295339
contig_3	cds	275914	277401	-	JJLLKI_01333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TV20
contig_3	cds	277411	277731	-	JJLLKI_01334	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQJ3
contig_3	cds	277761	279104	-	JJLLKI_01335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U2QRI0
contig_3	cds	279399	280526	-	JJLLKI_01336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A620W2T3
contig_3	cds	280569	280970	-	JJLLKI_01337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A379WXW5
contig_3	cds	281116	281961	-	JJLLKI_01338	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQJ7
contig_3	cds	281958	282911	-	JJLLKI_01339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y5VGP1
contig_3	cds	282921	284054	-	JJLLKI_01340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GQK2
contig_3	cds	284142	285257	-	JJLLKI_01341	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQK0
contig_3	cds	285603	286079	-	JJLLKI_01342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T7KQ79
contig_3	cds	286176	287078	-	JJLLKI_01343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2U2
contig_3	cds	287136	287858	-	JJLLKI_01344	439.0	1.0e-158	1.0	1.0	0.879	BlastRules:WP_000189159
contig_3	cds	287842	288138	-	JJLLKI_01345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I8N784
contig_3	cds	288308	288571	+	JJLLKI_01346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1P8
contig_3	cds	288603	288980	-	JJLLKI_01347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617VQF9
contig_3	cds	289251	290936	+	JJLLKI_01348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TSY3
contig_3	ncRNA	291016	291094	+	JJLLKI_01349	104.2	9.9e-19	-	-	-	RFAM:RF00110
contig_3	cds	291053	291673	-	JJLLKI_01350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X5U2D3
contig_3	cds	291841	293052	+	JJLLKI_01351	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A701X025
contig_3	cds	293049	293864	+	JJLLKI_01352	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5AEH6
contig_3	cds	293918	295150	-	JJLLKI_01353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X5TYT6
contig_3	cds	295397	296071	+	JJLLKI_01354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GQC0
contig_3	cds	296143	296901	+	JJLLKI_01355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V9Y7R2
contig_3	cds	296946	298148	-	JJLLKI_01356	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X0R177
contig_3	cds	298392	299018	+	JJLLKI_01357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725FYK9
contig_3	cds	299015	300136	-	JJLLKI_01358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TTH3
contig_3	cds	300254	300637	-	JJLLKI_01359	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQV3
contig_3	cds	300868	302193	+	JJLLKI_01360	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQM1
contig_3	cds	302284	303195	-	JJLLKI_01361	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQV4
contig_3	cds	303198	304118	-	JJLLKI_01362	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57RB0
contig_3	cds	304179	305717	-	JJLLKI_01363	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TW41
contig_3	cds	305750	307621	-	JJLLKI_01364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TV45
contig_3	cds	307632	308573	-	JJLLKI_01365	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQV5
contig_3	cds	308777	310012	+	JJLLKI_01366	811.0	3.6e-300	1.0	0.995	0.993	BlastRules:WP_014343820
contig_3	cds	310012	310761	+	JJLLKI_01367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q56067
contig_3	cds	311039	311938	+	JJLLKI_01368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7XQC2
contig_3	cds	311944	314376	+	JJLLKI_01369	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TSZ7
contig_3	cds	314454	315263	-	JJLLKI_01370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U9I7Q3
contig_3	cds	315525	316790	+	JJLLKI_01371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GPR7
contig_3	cds	316912	318507	-	JJLLKI_01372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQN0
contig_3	cds	318726	319646	+	JJLLKI_01373	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQV7
contig_3	cds	319690	320802	-	JJLLKI_01374	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GRA1
contig_3	cds	320799	321272	-	JJLLKI_01375	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67710
contig_3	cds	321458	321586	+	JJLLKI_01376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X4WHH2
contig_3	cds	321851	323431	+	JJLLKI_01377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V2FUV5
contig_3	cds	323494	324009	-	JJLLKI_01378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQV8
contig_3	cds	324362	325249	+	JJLLKI_01379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CL04
contig_3	cds	325552	326055	+	JJLLKI_01380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQV9
contig_3	cds	326532	327278	+	JJLLKI_01381	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQW0
contig_3	cds	327424	328083	+	JJLLKI_01382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQW1
contig_3	cds	328080	328802	+	JJLLKI_01383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQW2
contig_3	cds	328921	331143	+	JJLLKI_01384	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T4FA69
contig_3	cds	331140	332066	-	JJLLKI_01385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5PG24
contig_3	cds	332271	332537	+	JJLLKI_01386	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQN5
contig_3	cds	332822	333082	+	JJLLKI_01387	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQW3
contig_3	cds	333238	334212	-	JJLLKI_01388	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TTK2
contig_3	cds	334242	336386	-	JJLLKI_01389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W9F878
contig_3	cds	336594	337961	-	JJLLKI_01390	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1RJF3
contig_3	cds	338191	338865	+	JJLLKI_01391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQN9
contig_3	cds	338865	339860	+	JJLLKI_01392	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z879
contig_3	cds	339853	341589	+	JJLLKI_01393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W2B6C5
contig_3	cds	341582	342712	+	JJLLKI_01394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQW4
